,학교명,구,주소
2898,현대고등학교,"['강남구', '압구']",['압구정동']
2899,현대고등학교,"['강남구', '압구']",['압구정동']
2900,현대고등학교,"['강남구', '압구']",['압구정동']
2901,현대고등학교,"['강남구', '압구']",['압구정동']
2902,한영외국어고등학교,['강동구'],['상일동']
2903,한영외국어고등학교,['강동구'],['상일동']
2904,한영외국어고등학교,['강동구'],['상일동']
2905,한영외국어고등학교,['강동구'],['상일동']
2906,한영외국어고등학교,['강동구'],['상일동']
2907,한영외국어고등학교,['강동구'],['상일동']
2908,한영고등학교,['강동구'],['상일동']
2909,한영고등학교,['강동구'],['상일동']
2910,한영고등학교,['강동구'],['상일동']
2911,한영고등학교,['강동구'],['상일동']
2912,한성여자고등학교,['성북구'],['삼선동']
2913,한성여자고등학교,['성북구'],['삼선동']
2914,한성여자고등학교,['성북구'],['삼선동']
2915,한성여자고등학교,['성북구'],['삼선동']
2916,한성고등학교,['서대문구'],['북아현동']
2917,한성고등학교,['서대문구'],['북아현동']
2918,한성고등학교,['서대문구'],['북아현동']
2919,한성고등학교,['서대문구'],['북아현동']
2920,한성고등학교,['서대문구'],['북아현동']
2921,한서고등학교,['강서구'],['방화동']
2922,한국삼육고등학교,['노원구'],['공릉동']
2923,한국삼육고등학교,['노원구'],['공릉동']
2924,한국삼육고등학교,['노원구'],['공릉동']
2925,한국삼육고등학교,['노원구'],['공릉동']
2926,한광고등학교,['강서구'],['화곡동']
2927,한광고등학교,['강서구'],['화곡동']
2928,한광고등학교,['강서구'],['화곡동']
2929,한광고등학교,['강서구'],['화곡동']
2930,한광고등학교,['강서구'],['화곡동']
2931,한광고등학교,['강서구'],['화곡동']
2932,한광고등학교,['강서구'],['화곡동']
2933,한가람고등학교,['양천구'],['목동']
2934,한가람고등학교,['양천구'],['목동']
2935,한가람고등학교,['양천구'],['목동']
2936,충암고등학교,['은평구'],['응암동']
2937,충암고등학교,['은평구'],['응암동']
2938,충암고등학교,['은평구'],['응암동']
2939,충암고등학교,['은평구'],['응암동']
2940,청원고등학교,['노원구'],['상계동']
2941,청원고등학교,['노원구'],['상계동']
2942,청원고등학교,['노원구'],['상계동']
2943,청원고등학교,['노원구'],['상계동']
2944,창문여자고등학교,['강북구'],['미아동']
2945,창문여자고등학교,['강북구'],['미아동']
2946,창문여자고등학교,['강북구'],['미아동']
2947,창문여자고등학교,['강북구'],['미아동']
2948,창문여자고등학교,['강북구'],['미아동']
2949,창문여자고등학교,['강북구'],['미아동']
2950,창문여자고등학교,['강북구'],['미아동']
2951,창문여자고등학교,['강북구'],['미아동']
2952,창문여자고등학교,['강북구'],['미아동']
2953,창문여자고등학교,['강북구'],['미아동']
2954,창문여자고등학교,['강북구'],['미아동']
2955,창문여자고등학교,['강북구'],['미아동']
2956,창문여자고등학교,['강북구'],['미아동']
2957,창문여자고등학교,['강북구'],['미아동']
2958,창문여자고등학교,['강북구'],['미아동']
2959,창문여자고등학교,['강북구'],['미아동']
2960,진선여자고등학교,['강남구'],['역삼동']
2961,진선여자고등학교,['강남구'],['역삼동']
2962,진선여자고등학교,['강남구'],['역삼동']
2963,진선여자고등학교,['강남구'],['역삼동']
2964,진명여자고등학교,['양천구'],['목동']
2965,진명여자고등학교,['양천구'],['목동']
2966,진명여자고등학교,['양천구'],['목동']
2967,진명여자고등학교,['양천구'],['목동']
2968,중앙여자고등학교,['서대문구'],['북아현동']
2969,중앙여자고등학교,['서대문구'],['북아현동']
2970,중앙여자고등학교,['서대문구'],['북아현동']
2971,중앙여자고등학교,['서대문구'],['북아현동']
2972,중앙대학교사범대학부속고등학교,['강남구'],['도곡동']
2973,중앙대학교사범대학부속고등학교,['강남구'],['도곡동']
2974,중앙대학교사범대학부속고등학교,['강남구'],['도곡동']
2975,중앙대학교사범대학부속고등학교,['강남구'],['도곡동']
2976,중앙고등학교,['종로구'],['계동']
2977,중앙고등학교,['종로구'],['계동']
2978,중앙고등학교,['종로구'],['계동']
2979,중앙고등학교,['종로구'],['계동']
2980,중산고등학교,['강남구'],['일원동']
2981,중산고등학교,['강남구'],['일원동']
2982,중산고등학교,['강남구'],['일원동']
2983,중산고등학교,['강남구'],['일원동']
2984,중산고등학교,['강남구'],['일원동']
2985,중동고등학교,['강남구'],['일원동']
2986,중동고등학교,['강남구'],['일원동']
2987,중동고등학교,['강남구'],['일원동']
2988,중동고등학교,['강남구'],['일원동']
2989,중동고등학교,['강남구'],['일원동']
2990,정의여자고등학교,['도봉구'],['쌍문동']
2991,정의여자고등학교,['도봉구'],['쌍문동']
2992,정의여자고등학교,['도봉구'],['쌍문동']
2993,정의여자고등학교,['도봉구'],['쌍문동']
2994,정의여자고등학교,['도봉구'],['쌍문동']
2995,정의여자고등학교,['도봉구'],['쌍문동']
2996,정의여자고등학교,['도봉구'],['쌍문동']
2997,정신여자고등학교,['송파구'],['잠실동']
2998,정신여자고등학교,['송파구'],['잠실동']
2999,정신여자고등학교,['송파구'],['잠실동']
3000,정신여자고등학교,['송파구'],['잠실동']
3001,재현고등학교,['노원구'],['중계동']
3002,재현고등학교,['노원구'],['중계동']
3003,재현고등학교,['노원구'],['중계동']
3004,재현고등학교,['노원구'],['중계동']
3005,재현고등학교,['노원구'],['중계동']
3006,장훈고등학교,['영등포구'],['신길동']
3007,장훈고등학교,['영등포구'],['신길동']
3008,장훈고등학교,['영등포구'],['신길동']
3009,장훈고등학교,['영등포구'],['신길동']
3010,장훈고등학교,['영등포구'],['신길동']
3011,장충고등학교,['중구'],['신당동']
3012,장충고등학교,['중구'],['신당동']
3013,장충고등학교,['중구'],['신당동']
3014,장충고등학교,['중구'],['신당동']
3015,잠실여자고등학교,['송파구'],['송파동']
3016,잠실여자고등학교,['송파구'],['송파동']
3017,잠실여자고등학교,['송파구'],['송파동']
3018,잠실여자고등학교,['송파구'],['송파동']
3019,인창고등학교,['서대문구'],[]
3020,인창고등학교,['서대문구'],[]
3021,인창고등학교,['서대문구'],[]
3022,인창고등학교,['서대문구'],[]
3023,이화여자외국어고등학교,['중구'],['순화동']
3024,이화여자외국어고등학교,['중구'],['순화동']
3025,이화여자외국어고등학교,['중구'],['순화동']
3026,이화여자외국어고등학교,['중구'],['순화동']
3027,이화여자고등학교,['중구'],['정동']
3028,이화여자고등학교,['중구'],['정동']
3029,이화여자고등학교,['중구'],['정동']
3030,이화여자고등학교,['중구'],['정동']
3031,은광여자고등학교,['강남구'],['도곡동']
3032,은광여자고등학교,['강남구'],['도곡동']
3033,은광여자고등학교,['강남구'],['도곡동']
3034,은광여자고등학교,['강남구'],['도곡동']
3035,은광여자고등학교,['강남구'],['도곡동']
3036,우신고등학교,['구로구'],['궁동']
3037,우신고등학교,['구로구'],['궁동']
3038,우신고등학교,['구로구'],['궁동']
3039,우신고등학교,['구로구'],['궁동']
3040,용화여자고등학교,['노원구'],['상계동']
3041,용화여자고등학교,['노원구'],['상계동']
3042,용화여자고등학교,['노원구'],['상계동']
3043,용화여자고등학교,['노원구'],['상계동']
3044,용문고등학교,['성북구'],['안암동']
3045,용문고등학교,['성북구'],['안암동']
3046,용문고등학교,['성북구'],['안암동']
3047,용문고등학교,['성북구'],['안암동']
3048,오산고등학교,['용산구'],['보광동']
3049,오산고등학교,['용산구'],['보광동']
3050,오산고등학교,['용산구'],['보광동']
3051,오산고등학교,['용산구'],['보광동']
3052,예일여자고등학교,['은평구'],['구산동']
3053,예일여자고등학교,['은평구'],['구산동']
3054,예일여자고등학교,['은평구'],['구산동']
3055,예일여자고등학교,['은평구'],['구산동']
3056,영훈고등학교,['강북구'],['미아동']
3057,영훈고등학교,['강북구'],['미아동']
3058,영훈고등학교,['강북구'],['미아동']
3059,영훈고등학교,['강북구'],['미아동']
3060,영파여자고등학교,['송파구'],['풍납동']
3061,영파여자고등학교,['송파구'],['풍납동']
3062,영파여자고등학교,['송파구'],['풍납동']
3063,영파여자고등학교,['송파구'],['풍납동']
3064,영일고등학교,['강서구'],['등촌동']
3065,영일고등학교,['강서구'],['등촌동']
3066,영일고등학교,['강서구'],['등촌동']
3067,영일고등학교,['강서구'],['등촌동']
3068,영신여자고등학교,['노원구'],['중계동']
3069,영신여자고등학교,['노원구'],['중계동']
3070,영신여자고등학교,['노원구'],['중계동']
3071,영신여자고등학교,['노원구'],['중계동']
3072,영락고등학교,['관악구'],['봉천동']
3073,영락고등학교,['관악구'],['봉천동']
3074,영락고등학교,['관악구'],['봉천동']
3075,영락고등학교,['관악구'],['봉천동']
3076,영락고등학교,['관악구'],['봉천동']
3077,영락고등학교,['관악구'],['봉천동']
3078,영락고등학교,['관악구'],['봉천동']
3079,영락고등학교,['관악구'],['봉천동']
3080,영락고등학교,['관악구'],['봉천동']
3081,영락고등학교,['관악구'],['봉천동']
3082,영동고등학교,['강남구'],"['청담동', '영동']"
3083,영동고등학교,['강남구'],"['청담동', '영동']"
3084,영동고등학교,['강남구'],"['청담동', '영동']"
3085,영동고등학교,['강남구'],"['청담동', '영동']"
3086,양천고등학교,['양천구'],['신정동']
3087,양천고등학교,['양천구'],['신정동']
3088,양천고등학교,['양천구'],['신정동']
3089,양천고등학교,['양천구'],['신정동']
3090,양정고등학교,['양천구'],['목동']
3091,양정고등학교,['양천구'],['목동']
3092,양정고등학교,['양천구'],['목동']
3093,양정고등학교,['양천구'],['목동']
3094,신일고등학교,['강북구'],['미아동']
3095,신일고등학교,['강북구'],['미아동']
3096,신일고등학교,['강북구'],['미아동']
3097,신일고등학교,['강북구'],['미아동']
3098,신광여자고등학교,['용산구'],['청파동']
3099,신광여자고등학교,['용산구'],['청파동']
3100,신광여자고등학교,['용산구'],['청파동']
3101,신광여자고등학교,['용산구'],['청파동']
3102,숭의여자고등학교,['동작구'],['대방동']
3103,숭의여자고등학교,['동작구'],['대방동']
3104,숭의여자고등학교,['동작구'],['대방동']
3105,숭의여자고등학교,['동작구'],['대방동']
3106,숭실고등학교,['은평구'],['신사동']
3107,숭실고등학교,['은평구'],['신사동']
3108,숭실고등학교,['은평구'],['신사동']
3109,숭실고등학교,['은평구'],['신사동']
3110,숭실고등학교,['은평구'],['신사동']
3111,숭실고등학교,['은평구'],['신사동']
3112,숭실고등학교,['은평구'],['신사동']
3113,숭실고등학교,['은평구'],['신사동']
3114,숭실고등학교,['은평구'],['신사동']
3115,숭실고등학교,['은평구'],['신사동']
3116,숭실고등학교,['은평구'],['신사동']
3117,숭실고등학교,['은평구'],['신사동']
3118,숭실고등학교,['은평구'],['신사동']
3119,숭실고등학교,['은평구'],['신사동']
3120,숭실고등학교,['은평구'],['신사동']
3121,숭문고등학교,['마포구'],['대흥동']
3122,숭문고등학교,['마포구'],['대흥동']
3123,숭문고등학교,['마포구'],['대흥동']
3124,숭문고등학교,['마포구'],['대흥동']
3125,숙명여자고등학교,['강남구'],['도곡동']
3126,숙명여자고등학교,['강남구'],['도곡동']
3127,숙명여자고등학교,['강남구'],['도곡동']
3128,숙명여자고등학교,['강남구'],['도곡동']
3129,송곡여자고등학교,['중랑구'],['망우동']
3130,송곡여자고등학교,['중랑구'],['망우동']
3131,송곡여자고등학교,['중랑구'],['망우동']
3132,송곡여자고등학교,['중랑구'],['망우동']
3133,송곡고등학교,['중랑구'],['망우동']
3134,송곡고등학교,['중랑구'],['망우동']
3135,송곡고등학교,['중랑구'],['망우동']
3136,송곡고등학교,['중랑구'],['망우동']
3137,세화여자고등학교,['서초구'],[]
3138,세화여자고등학교,['서초구'],[]
3139,세화여자고등학교,['서초구'],[]
3140,세화여자고등학교,['서초구'],[]
3141,세화고등학교,['서초구'],['반포동']
3142,세화고등학교,['서초구'],['반포동']
3143,세화고등학교,['서초구'],['반포동']
3144,세화고등학교,['서초구'],['반포동']
3145,성심여자고등학교,['용산구'],[]
3146,성심여자고등학교,['용산구'],[]
3147,성심여자고등학교,['용산구'],[]
3148,성심여자고등학교,['용산구'],[]
3149,성신여자고등학교,['성북구'],['돈암동']
3150,성신여자고등학교,['성북구'],['돈암동']
3151,성신여자고등학교,['성북구'],['돈암동']
3152,성신여자고등학교,['성북구'],['돈암동']
3153,성보고등학교,['관악구'],['신림동']
3154,성보고등학교,['관악구'],['신림동']
3155,성보고등학교,['관악구'],['신림동']
3156,성보고등학교,['관악구'],['신림동']
3157,성남고등학교,['동작구'],['대방동']
3158,성남고등학교,['동작구'],['대방동']
3159,성남고등학교,['동작구'],['대방동']
3160,성남고등학교,['동작구'],['대방동']
3161,선화예술고등학교,['광진구'],['능동']
3162,선화예술고등학교,['광진구'],['능동']
3163,선화예술고등학교,['광진구'],['능동']
3164,선정고등학교,['은평구'],['갈현동']
3165,선정고등학교,['은평구'],['갈현동']
3166,선정고등학교,['은평구'],['갈현동']
3167,선정고등학교,['은평구'],['갈현동']
3168,선정고등학교,['은평구'],['갈현동']
3169,선정고등학교,['은평구'],['갈현동']
3170,선정고등학교,['은평구'],['갈현동']
3171,선정고등학교,['은평구'],['갈현동']
3172,선정고등학교,['은평구'],['갈현동']
3173,선정고등학교,['은평구'],['갈현동']
3174,선정고등학교,['은평구'],['갈현동']
3175,선정고등학교,['은평구'],['갈현동']
3176,선정고등학교,['은평구'],['갈현동']
3177,선정고등학교,['은평구'],['갈현동']
3178,선정고등학교,['은평구'],['갈현동']
3179,선정고등학교,['은평구'],['갈현동']
3180,선일여자고등학교,['은평구'],['갈현동']
3181,선일여자고등학교,['은평구'],['갈현동']
3182,선일여자고등학교,['은평구'],['갈현동']
3183,선일여자고등학교,['은평구'],['갈현동']
3184,선덕고등학교,['도봉구'],['쌍문동']
3185,선덕고등학교,['도봉구'],['쌍문동']
3186,선덕고등학교,['도봉구'],['쌍문동']
3187,선덕고등학교,['도봉구'],['쌍문동']
3188,서울외국어고등학교,['도봉구'],['창동']
3189,서울외국어고등학교,['도봉구'],['창동']
3190,서울외국어고등학교,['도봉구'],['창동']
3191,서울외국어고등학교,['도봉구'],['창동']
3192,서울외국어고등학교,['도봉구'],['창동']
3193,서울예술고등학교,['종로구'],['평창동']
3194,서울예술고등학교,['종로구'],['평창동']
3195,서울예술고등학교,['종로구'],['평창동']
3196,서울세종고등학교,['강남구'],['수서동']
3197,서울세종고등학교,['강남구'],['수서동']
3198,서울세종고등학교,['강남구'],['수서동']
3199,서울세종고등학교,['강남구'],['수서동']
3200,서울미술고등학교,['관악구'],['봉천동']
3201,서울미술고등학교,['관악구'],['봉천동']
3202,서울미술고등학교,['관악구'],['봉천동']
3203,서울국악예술고등학교,,
3204,서울국악예술고등학교,,
3205,서울국악예술고등학교,,
3206,서울국악예술고등학교,,
3207,서울국악예술고등학교,,
3208,서울국악예술고등학교,,
3209,서울국악예술고등학교,,
3210,서울국악예술고등학교,,
3211,서울국악예술고등학교,,
3212,서울국악예술고등학교,,
3213,서울국악예술고등학교,,
3214,서울국악예술고등학교,,
3215,서울국악예술고등학교,,
3216,서울국악예술고등학교,,
3217,서울국악예술고등학교,,
3218,서울국악예술고등학교,,
3219,서문여자고등학교,['서초구'],['방배동']
3220,서문여자고등학교,['서초구'],['방배동']
3221,서문여자고등학교,['서초구'],['방배동']
3222,서문여자고등학교,['서초구'],['방배동']
3223,서라벌고등학교,['노원구'],['중계1동']
3224,서라벌고등학교,['노원구'],['중계1동']
3225,서라벌고등학교,['노원구'],['중계1동']
3226,서라벌고등학교,['노원구'],['중계1동']
3227,상일여자고등학교,['강동구'],['상일동']
3228,상일여자고등학교,['강동구'],['상일동']
3229,상일여자고등학교,['강동구'],['상일동']
3230,상일여자고등학교,['강동구'],['상일동']
3231,상문고등학교,['서초구'],['방배동']
3232,상문고등학교,['서초구'],['방배동']
3233,상문고등학교,['서초구'],['방배동']
3234,상문고등학교,['서초구'],['방배동']
3235,상명대학교사범대학부속여자고등학교,['종로구'],['홍지동']
3236,상명대학교사범대학부속여자고등학교,['종로구'],['홍지동']
3237,상명대학교사범대학부속여자고등학교,['종로구'],['홍지동']
3238,상명대학교사범대학부속여자고등학교,['종로구'],['홍지동']
3239,보성여자고등학교,['용산구'],['용산동']
3240,보성여자고등학교,['용산구'],['용산동']
3241,보성여자고등학교,['용산구'],['용산동']
3242,보성여자고등학교,['용산구'],['용산동']
3243,보성고등학교,['송파구'],['방이동']
3244,보성고등학교,['송파구'],['방이동']
3245,보성고등학교,['송파구'],['방이동']
3246,보성고등학교,['송파구'],['방이동']
3247,백암고등학교,['양천구'],['신정동']
3248,백암고등학교,['양천구'],['신정동']
3249,백암고등학교,['양천구'],['신정동']
3250,백암고등학교,['양천구'],['신정동']
3251,배화여자고등학교,['종로구'],['필운동']
3252,배화여자고등학교,['종로구'],['필운동']
3253,배화여자고등학교,['종로구'],['필운동']
3254,배화여자고등학교,['종로구'],['필운동']
3255,배재고등학교,['강동구'],['고덕동']
3256,배재고등학교,['강동구'],['고덕동']
3257,배재고등학교,['강동구'],['고덕동']
3258,배재고등학교,['강동구'],['고덕동']
3259,배문고등학교,['용산구'],['서계동']
3260,배문고등학교,['용산구'],['서계동']
3261,배문고등학교,['용산구'],['서계동']
3262,배문고등학교,['용산구'],['서계동']
3263,배문고등학교,['용산구'],['서계동']
3264,배명고등학교,['송파구'],['삼전동']
3265,배명고등학교,['송파구'],['삼전동']
3266,배명고등학교,['송파구'],['삼전동']
3267,배명고등학교,['송파구'],['삼전동']
3268,미림여자고등학교,['관악구'],['신림동']
3269,미림여자고등학교,['관악구'],['신림동']
3270,미림여자고등학교,['관악구'],['신림동']
3271,미림여자고등학교,['관악구'],['신림동']
3272,문일고등학교,['금천구'],['시흥동']
3273,문일고등학교,['금천구'],['시흥동']
3274,문일고등학교,['금천구'],['시흥동']
3275,문일고등학교,['금천구'],['시흥동']
3276,명지고등학교,['서대문구'],['홍은동']
3277,명지고등학교,['서대문구'],['홍은동']
3278,명지고등학교,['서대문구'],['홍은동']
3279,명지고등학교,['서대문구'],['홍은동']
3280,명덕외국어고등학교,['강서구'],['내발산동']
3281,명덕외국어고등학교,['강서구'],['내발산동']
3282,명덕외국어고등학교,['강서구'],['내발산동']
3283,명덕외국어고등학교,['강서구'],['내발산동']
3284,명덕외국어고등학교,['강서구'],['내발산동']
3285,명덕외국어고등학교,['강서구'],['내발산동']
3286,명덕여자고등학교,['강서구'],['내발산동']
3287,명덕여자고등학교,['강서구'],['내발산동']
3288,명덕여자고등학교,['강서구'],['내발산동']
3289,명덕여자고등학교,['강서구'],['내발산동']
3290,명덕고등학교,['강서구'],['내발산동']
3291,명덕고등학교,['강서구'],['내발산동']
3292,명덕고등학교,['강서구'],['내발산동']
3293,명덕고등학교,['강서구'],['내발산동']
3294,마포고등학교,['강서구'],['등촌동']
3295,마포고등학교,['강서구'],['등촌동']
3296,마포고등학교,['강서구'],['등촌동']
3297,마포고등학교,['강서구'],['등촌동']
3298,동일여자고등학교,['금천구'],['시흥동']
3299,동일여자고등학교,['금천구'],['시흥동']
3300,동일여자고등학교,['금천구'],['시흥동']
3301,동일여자고등학교,['금천구'],['시흥동']
3302,동일여자고등학교,['금천구'],['시흥동']
3303,동성고등학교,['종로구'],['혜화동']
3304,동성고등학교,['종로구'],['혜화동']
3305,동성고등학교,['종로구'],['혜화동']
3306,동성고등학교,['종로구'],['혜화동']
3307,동성고등학교,['종로구'],['혜화동']
3308,동북고등학교,['강동구'],['둔촌동']
3309,동북고등학교,['강동구'],['둔촌동']
3310,동북고등학교,['강동구'],['둔촌동']
3311,동북고등학교,['강동구'],['둔촌동']
3312,동명여자고등학교,['은평구'],['대조동']
3313,동명여자고등학교,['은평구'],['대조동']
3314,동명여자고등학교,['은평구'],['대조동']
3315,동명여자고등학교,['은평구'],['대조동']
3316,동덕여자고등학교,['서초구'],['방배동']
3317,동덕여자고등학교,['서초구'],['방배동']
3318,동덕여자고등학교,['서초구'],['방배동']
3319,동덕여자고등학교,['서초구'],['방배동']
3320,동덕여자고등학교,['서초구'],['방배동']
3321,동국대학교사범대학부속고등학교,['동대문구'],['장안동']
3322,동국대학교사범대학부속고등학교,['동대문구'],['장안동']
3323,동국대학교사범대학부속고등학교,['동대문구'],['장안동']
3324,동국대학교사범대학부속고등학교,['동대문구'],['장안동']
3325,동국대학교사범대학부속고등학교,['동대문구'],['장안동']
3326,덕원예술고등학교,['강서구'],['내발산동']
3327,덕원예술고등학교,['강서구'],['내발산동']
3328,덕원예술고등학교,['강서구'],['내발산동']
3329,덕원예술고등학교,['강서구'],['내발산동']
3330,덕원예술고등학교,['강서구'],['내발산동']
3331,덕원예술고등학교,['강서구'],['내발산동']
3332,덕원예술고등학교,['강서구'],['내발산동']
3333,덕원예술고등학교,['강서구'],['내발산동']
3334,덕원예술고등학교,['강서구'],['내발산동']
3335,덕원예술고등학교,['강서구'],['내발산동']
3336,덕원예술고등학교,['강서구'],['내발산동']
3337,덕원예술고등학교,['강서구'],['내발산동']
3338,덕원예술고등학교,['강서구'],['내발산동']
3339,덕원예술고등학교,['강서구'],['내발산동']
3340,덕원예술고등학교,['강서구'],['내발산동']
3341,덕원예술고등학교,['강서구'],['내발산동']
3342,덕원예술고등학교,['강서구'],['내발산동']
3343,덕원여자고등학교,['강서구'],['내발산동']
3344,덕원여자고등학교,['강서구'],['내발산동']
3345,덕원여자고등학교,['강서구'],['내발산동']
3346,덕원여자고등학교,['강서구'],['내발산동']
3347,덕성여자고등학교,['종로구'],['안국동']
3348,덕성여자고등학교,['종로구'],['안국동']
3349,덕성여자고등학교,['종로구'],['안국동']
3350,덕성여자고등학교,['종로구'],['안국동']
3351,대진여자고등학교,['노원구'],['중계동']
3352,대진여자고등학교,['노원구'],['중계동']
3353,대진여자고등학교,['노원구'],['중계동']
3354,대진여자고등학교,['노원구'],['중계동']
3355,대진고등학교,['노원구'],['하계동']
3356,대진고등학교,['노원구'],['하계동']
3357,대진고등학교,['노원구'],['하계동']
3358,대진고등학교,['노원구'],['하계동']
3359,대진고등학교,['노원구'],['하계동']
3360,대일외국어고등학교,['성북구'],['정릉동']
3361,대일외국어고등학교,['성북구'],['정릉동']
3362,대일외국어고등학교,['성북구'],['정릉동']
3363,대일외국어고등학교,['성북구'],['정릉동']
3364,대일외국어고등학교,['성북구'],['정릉동']
3365,대일외국어고등학교,['성북구'],['정릉동']
3366,대일외국어고등학교,['성북구'],['정릉동']
3367,대일외국어고등학교,['성북구'],['정릉동']
3368,대일외국어고등학교,['성북구'],['정릉동']
3369,대일외국어고등학교,['성북구'],['정릉동']
3370,대일외국어고등학교,['성북구'],['정릉동']
3371,대일외국어고등학교,['성북구'],['정릉동']
3372,대일고등학교,['강서구'],['등촌동']
3373,대일고등학교,['강서구'],['등촌동']
3374,대일고등학교,['강서구'],['등촌동']
3375,대일고등학교,['강서구'],['등촌동']
3376,대원외국어고등학교,['광진구'],['중곡동']
3377,대원외국어고등학교,['광진구'],['중곡동']
3378,대원외국어고등학교,['광진구'],['중곡동']
3379,대원외국어고등학교,['광진구'],['중곡동']
3380,대원외국어고등학교,['광진구'],['중곡동']
3381,대원외국어고등학교,['광진구'],['중곡동']
3382,대원외국어고등학교,['광진구'],['중곡동']
3383,대원외국어고등학교,['광진구'],['중곡동']
3384,대원외국어고등학교,['광진구'],['중곡동']
3385,대원외국어고등학교,['광진구'],['중곡동']
3386,대원외국어고등학교,['광진구'],['중곡동']
3387,대원외국어고등학교,['광진구'],['중곡동']
3388,대원외국어고등학교,['광진구'],['중곡동']
3389,대원외국어고등학교,['광진구'],['중곡동']
3390,대원외국어고등학교,['광진구'],['중곡동']
3391,대원외국어고등학교,['광진구'],['중곡동']
3392,대원외국어고등학교,['광진구'],['중곡동']
3393,대원외국어고등학교,['광진구'],['중곡동']
3394,대원외국어고등학교,['광진구'],['중곡동']
3395,대원외국어고등학교,['광진구'],['중곡동']
3396,대원여자고등학교,['광진구'],['중곡동']
3397,대원여자고등학교,['광진구'],['중곡동']
3398,대원여자고등학교,['광진구'],['중곡동']
3399,대원여자고등학교,['광진구'],['중곡동']
3400,대원여자고등학교,['광진구'],['중곡동']
3401,대원여자고등학교,['광진구'],['중곡동']
3402,대원여자고등학교,['광진구'],['중곡동']
3403,대원여자고등학교,['광진구'],['중곡동']
3404,대원여자고등학교,['광진구'],['중곡동']
3405,대원여자고등학교,['광진구'],['중곡동']
3406,대원여자고등학교,['광진구'],['중곡동']
3407,대원여자고등학교,['광진구'],['중곡동']
3408,대원여자고등학교,['광진구'],['중곡동']
3409,대원여자고등학교,['광진구'],['중곡동']
3410,대원여자고등학교,['광진구'],['중곡동']
3411,대원여자고등학교,['광진구'],['중곡동']
3412,대원여자고등학교,['광진구'],['중곡동']
3413,대원여자고등학교,['광진구'],['중곡동']
3414,대원여자고등학교,['광진구'],['중곡동']
3415,대원고등학교,['광진구'],['중곡동']
3416,대원고등학교,['광진구'],['중곡동']
3417,대원고등학교,['광진구'],['중곡동']
3418,대원고등학교,['광진구'],['중곡동']
3419,대신고등학교,['종로구'],['행촌동']
3420,대신고등학교,['종로구'],['행촌동']
3421,대신고등학교,['종로구'],['행촌동']
3422,대신고등학교,['종로구'],['행촌동']
3423,대신고등학교,['종로구'],['행촌동']
3424,대성고등학교,['은평구'],['갈현동']
3425,대성고등학교,['은평구'],['갈현동']
3426,대성고등학교,['은평구'],['갈현동']
3427,대성고등학교,['은평구'],['갈현동']
3428,대광고등학교,['동대문구'],['신설동']
3429,대광고등학교,['동대문구'],['신설동']
3430,대광고등학교,['동대문구'],['신설동']
3431,대광고등학교,['동대문구'],['신설동']
3432,단국대학교사범대학부속고등학교,['강남구'],['대치동']
3433,단국대학교사범대학부속고등학교,['강남구'],['대치동']
3434,단국대학교사범대학부속고등학교,['강남구'],['대치동']
3435,단국대학교사범대학부속고등학교,['강남구'],['대치동']
3436,남강고등학교,['관악구'],['신림동']
3437,남강고등학교,['관악구'],['신림동']
3438,남강고등학교,['관악구'],['신림동']
3439,남강고등학교,['관악구'],['신림동']
3440,광영여자고등학교,['양천구'],['신월동']
3441,광영여자고등학교,['양천구'],['신월동']
3442,광영여자고등학교,['양천구'],['신월동']
3443,광영여자고등학교,['양천구'],['신월동']
3444,광영고등학교,['양천구'],['신월동']
3445,광영고등학교,['양천구'],['신월동']
3446,광영고등학교,['양천구'],['신월동']
3447,광영고등학교,['양천구'],['신월동']
3448,광신고등학교,['관악구'],['신림동']
3449,광신고등학교,['관악구'],['신림동']
3450,광신고등학교,['관악구'],['신림동']
3451,광신고등학교,['관악구'],['신림동']
3452,광신고등학교,['관악구'],['신림동']
3453,광성고등학교,['마포구'],['신수동']
3454,광성고등학교,['마포구'],['신수동']
3455,광성고등학교,['마포구'],['신수동']
3456,광성고등학교,['마포구'],['신수동']
3457,광성고등학교,['마포구'],['신수동']
3458,광문고등학교,['강동구'],['고덕동']
3459,광문고등학교,['강동구'],['고덕동']
3460,광문고등학교,['강동구'],['고덕동']
3461,광문고등학교,['강동구'],['고덕동']
3462,경희여자고등학교,['동대문구'],['회기동']
3463,경희여자고등학교,['동대문구'],['회기동']
3464,경희여자고등학교,['동대문구'],['회기동']
3465,경희여자고등학교,['동대문구'],['회기동']
3466,경희고등학교,['동대문구'],['회기동']
3467,경희고등학교,['동대문구'],['회기동']
3468,경희고등학교,['동대문구'],['회기동']
3469,경희고등학교,['동대문구'],['회기동']
3470,경신고등학교,['종로구'],['혜화동']
3471,경신고등학교,['종로구'],['혜화동']
3472,경신고등학교,['종로구'],['혜화동']
3473,경신고등학교,['종로구'],['혜화동']
3474,경신고등학교,['종로구'],['혜화동']
3475,경성고등학교,['마포구'],['연남동']
3476,경성고등학교,['마포구'],['연남동']
3477,경성고등학교,['마포구'],['연남동']
3478,경성고등학교,['마포구'],['연남동']
3479,경복여자고등학교,['강서구'],['등촌동']
3480,경복여자고등학교,['강서구'],['등촌동']
3481,경복여자고등학교,['강서구'],['등촌동']
3482,경복여자고등학교,['강서구'],['등촌동']
